Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,OPEN,Female-only (including Supernumerary),1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,OPEN,Gender-Neutral,15
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,OBC-NCL,Gender-Neutral,5
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,OBC- NCL(PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,AI,ST,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,HS,OPEN,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,HS,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,HS,SC (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Computer Science and Engineering,HS,ST,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,OPEN,Female-only (including Supernumerary),1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,15
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,GEN- EWS(PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,OBC-NCL,Female-only (including Supernumerary),1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,OBC-NCL,Gender-Neutral,7
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,SC (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,AI,ST (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Communication Engineering,HS,ST,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,OPEN,Female-only (including Supernumerary),1
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,OPEN,Gender-Neutral,11
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,GEN-EWS,Gender-Neutral,3
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,OBC-NCL,Gender-Neutral,7
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,OBC- NCL(PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,SC,Gender-Neutral,5
"Puducherry Technological University, Puducherry",Mechanical Engineering,AI,ST,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,OPEN,Gender-Neutral,4
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,3
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechanical Engineering,HS,ST,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electronics and Instrumentation Engineering,AI,OPEN,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electronics and Instrumentation Engineering,AI,GEN-EWS,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electronics and Instrumentation Engineering,AI,OBC-NCL,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electrical and Electronics Engineering,AI,OPEN,Gender-Neutral,2
"Puducherry Technological University, Puducherry",Electrical and Electronics Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Electrical and Electronics Engineering,AI,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Information Technology,AI,OPEN,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Information Technology,AI,OBC-NCL,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Information Technology,AI,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Information Technology,AI,ST,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechatronics Engineering,AI,OPEN,Gender-Neutral,6
"Puducherry Technological University, Puducherry",Mechatronics Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechatronics Engineering,AI,OBC-NCL,Gender-Neutral,3
"Puducherry Technological University, Puducherry",Mechatronics Engineering,AI,SC,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechatronics Engineering,AI,ST,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechatronics Engineering,HS,GEN-EWS,Gender-Neutral,1
"Puducherry Technological University, Puducherry",Mechatronics Engineering,HS,OBC-NCL,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,HS,OPEN,Gender-Neutral,4
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,HS,GEN-EWS,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,HS,OBC-NCL,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,HS,SC,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,OS,OPEN,Gender-Neutral,6
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,OS,GEN-EWS,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,OS,OBC-NCL,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Electrical Engineering,OS,ST,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,OPEN,Gender-Neutral,5
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,SC,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,HS,ST,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,OS,OPEN,Gender-Neutral,5
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,OS,OPEN (PwD),Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Mechanical Engineering,OS,SC,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,OPEN,Gender-Neutral,6
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,OPEN (PwD),Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,GEN-EWS,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,GEN- EWS(PwD),Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,OBC-NCL,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,SC,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,HS,ST,Gender-Neutral,1
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,OS,OPEN,Gender-Neutral,6
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,OS,GEN-EWS,Gender-Neutral,3
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,OS,OBC-NCL,Gender-Neutral,4
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,OS,SC,Gender-Neutral,2
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",Food Technology,OS,ST (PwD),Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,OPEN,Gender-Neutral,8
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,3
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,OBC-NCL,Gender-Neutral,4
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,SC,Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Computer Science and Engineering,AI,ST,Gender-Neutral,2
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,8
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,2
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,OBC-NCL,Gender-Neutral,4
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,SC,Gender-Neutral,3
"Central University of Rajasthan, Rajasthan",Electronics and Communication Engineering,AI,ST,Gender-Neutral,2
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,OPEN,Gender-Neutral,11
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,GEN-EWS,Gender-Neutral,1
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,OBC-NCL,Gender-Neutral,6
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,SC,Gender-Neutral,4
"Central University of Rajasthan, Rajasthan",Bio Medical Engineering,AI,ST,Gender-Neutral,2
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,OPEN,Gender-Neutral,56
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,OPEN (PwD),Gender-Neutral,4
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,GEN-EWS,Gender-Neutral,14
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,OBC-NCL,Gender-Neutral,47
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,OBC- NCL(PwD),Gender-Neutral,2
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,SC,Gender-Neutral,18
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,SC (PwD),Gender-Neutral,1
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,ST,Gender-Neutral,9
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",Food Technology and Management,AI,ST (PwD),Gender-Neutral,1
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,OPEN,Gender-Neutral,24
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,OPEN (PwD),Gender-Neutral,2
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,GEN-EWS,Gender-Neutral,8
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,OBC-NCL,Gender-Neutral,22
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,SC,Gender-Neutral,7
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,SC (PwD),Gender-Neutral,1
"National Institute of Food Technology, Entrepreneurship and Management (NIFTEM) - Thanjavur",Food Technology,AI,ST,Gender-Neutral,3
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Civil Engineering,AI,GEN-EWS,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,2
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Computer Science and Engineering,AI,OBC-NCL,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Electrical Engineering,AI,OPEN,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Electrical Engineering,AI,GEN-EWS,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Mechanical Engineering,AI,OPEN,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Mechanical Engineering,AI,GEN-EWS,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Agricultural Engineering,AI,GEN-EWS,Gender-Neutral,1
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",Agricultural Engineering,AI,SC,Gender-Neutral,1
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,OPEN,Gender-Neutral,11
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,OPEN (PwD),Gender-Neutral,1
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,GEN-EWS,Gender-Neutral,3
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,OBC-NCL,Gender-Neutral,8
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,OBC- NCL(PwD),Gender-Neutral,1
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,SC,Gender-Neutral,3
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,SC (PwD),Gender-Neutral,1
"Indian Institute of Handloom Technology(IIHT), Varanasi",Handloom and Textile Technology,AI,ST,Gender-Neutral,2
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,OPEN,Gender-Neutral,11
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,OPEN (PwD),Gender-Neutral,1
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,GEN-EWS,Gender-Neutral,4
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,OBC-NCL,Gender-Neutral,7
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,OBC- NCL(PwD),Gender-Neutral,1
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,SC,Gender-Neutral,2
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Artificial Intelligence),AI,ST,Gender-Neutral,2
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,OPEN,Gender-Neutral,12
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,OPEN (PwD),Gender-Neutral,1
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,GEN-EWS,Gender-Neutral,2
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,OBC-NCL,Gender-Neutral,5
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,OBC- NCL(PwD),Gender-Neutral,1
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,SC,Gender-Neutral,5
"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)",Computer Science Engineering (Data Science),AI,ST,Gender-Neutral,1
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,OPEN,Gender-Neutral,8
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,GEN-EWS,Gender-Neutral,1
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,OBC-NCL,Gender-Neutral,8
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,OBC- NCL(PwD),Gender-Neutral,1
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,AI,SC,Gender-Neutral,2
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,OPEN,Gender-Neutral,5
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,GEN-EWS,Gender-Neutral,2
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,OBC-NCL,Gender-Neutral,3
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,SC,Gender-Neutral,2
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,SC (PwD),Gender-Neutral,1
"Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",Chemical Engineering,HS,ST,Gender-Neutral,1
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,3
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,OPEN (PwD),Gender-Neutral,1
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,2
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,OBC-NCL,Gender-Neutral,3
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,SC,Gender-Neutral,2
"North-Eastern Hill University, Shillong",Electronics and Communication Engineering,AI,ST,Gender-Neutral,1
"North-Eastern Hill University, Shillong",Information Technology,AI,OPEN,Gender-Neutral,5
"North-Eastern Hill University, Shillong",Information Technology,AI,OPEN (PwD),Gender-Neutral,1
"North-Eastern Hill University, Shillong",Information Technology,AI,GEN-EWS,Gender-Neutral,1
"North-Eastern Hill University, Shillong",Information Technology,AI,OBC-NCL,Gender-Neutral,3
"North-Eastern Hill University, Shillong",Information Technology,AI,SC,Gender-Neutral,3
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,OPEN,Gender-Neutral,5
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,OPEN (PwD),Gender-Neutral,1
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,GEN-EWS,Gender-Neutral,2
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,OBC-NCL,Gender-Neutral,5
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,SC,Gender-Neutral,3
"North-Eastern Hill University, Shillong",Biomedical Engineering,AI,ST,Gender-Neutral,2
"North-Eastern Hill University, Shillong",Energy Engineering,AI,OPEN,Gender-Neutral,6
"North-Eastern Hill University, Shillong",Energy Engineering,AI,OPEN (PwD),Gender-Neutral,1
"North-Eastern Hill University, Shillong",Energy Engineering,AI,GEN-EWS,Gender-Neutral,1
"North-Eastern Hill University, Shillong",Energy Engineering,AI,OBC-NCL,Gender-Neutral,5
"North-Eastern Hill University, Shillong",Energy Engineering,AI,SC,Gender-Neutral,2
"North-Eastern Hill University, Shillong",Energy Engineering,AI,ST,Gender-Neutral,1
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,OPEN,Gender-Neutral,11
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,OPEN (PwD),Gender-Neutral,1
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,GEN-EWS,Gender-Neutral,3
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,OBC-NCL,Gender-Neutral,7
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,SC,Gender-Neutral,5
Central University of Jammu,Electronics and Communication Engineering (Avionics),AI,ST,Gender-Neutral,1
Central University of Jammu,Computer Science and Engineering,AI,OPEN,Gender-Neutral,18
Central University of Jammu,Computer Science and Engineering,AI,OPEN (PwD),Gender-Neutral,1
Central University of Jammu,Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,3
Central University of Jammu,Computer Science and Engineering,AI,OBC-NCL,Gender-Neutral,8
Central University of Jammu,Computer Science and Engineering,AI,OBC- NCL(PwD),Gender-Neutral,1
Central University of Jammu,Computer Science and Engineering,AI,SC,Gender-Neutral,6
Central University of Jammu,Computer Science and Engineering,AI,ST,Gender-Neutral,4
Central University of Jammu,Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,16
Central University of Jammu,Electronics and Communication Engineering,AI,OPEN (PwD),Gender-Neutral,1
Central University of Jammu,Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,6
Central University of Jammu,Electronics and Communication Engineering,AI,OBC-NCL,Gender-Neutral,8
Central University of Jammu,Electronics and Communication Engineering,AI,OBC- NCL(PwD),Gender-Neutral,1
Central University of Jammu,Electronics and Communication Engineering,AI,SC,Gender-Neutral,8
Central University of Jammu,Electronics and Communication Engineering,AI,ST,Gender-Neutral,2
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,OPEN,Gender-Neutral,19
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,OPEN (PwD),Gender-Neutral,1
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,GEN-EWS,Gender-Neutral,5
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,OBC-NCL,Gender-Neutral,10
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,OBC- NCL(PwD),Gender-Neutral,1
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,SC,Gender-Neutral,5
Central University of Jammu,Computer Science and Engineering with specialization in Cyber Security,AI,ST,Gender-Neutral,2
