Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,4
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,4
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,SC,Gender-Neutral,2
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Electronics and Communication Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Delhi,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,5
National Institute of Technology Delhi,Electronics and Communication Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Delhi,Electronics and Communication Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Delhi,Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),3
National Institute of Technology Delhi,Mechanical Engineering,HS,OPEN,Gender-Neutral,7
National Institute of Technology Delhi,Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Delhi,Mechanical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Delhi,Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Delhi,Mechanical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Delhi,Mechanical Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Mechanical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Delhi,Mechanical Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Delhi,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Delhi,Mechanical Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Delhi,Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,HS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Durgapur,Bio Technology,HS,OPEN,Gender-Neutral,2
National Institute of Technology Durgapur,Bio Technology,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Bio Technology,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,HS,ST,Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Durgapur,Bio Technology,OS,OPEN,Gender-Neutral,3
National Institute of Technology Durgapur,Bio Technology,OS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Bio Technology,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Bio Technology,OS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Bio Technology,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Durgapur,Bio Technology,OS,ST,Gender-Neutral,1
National Institute of Technology Durgapur,Chemical Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Chemical Engineering,HS,OPEN,Gender-Neutral,2
National Institute of Technology Durgapur,Chemical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Chemical Engineering,OS,OPEN,Gender-Neutral,5
National Institute of Technology Durgapur,Chemical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Civil Engineering,HS,OPEN,Gender-Neutral,4
National Institute of Technology Durgapur,Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Durgapur,Civil Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Civil Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Civil Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Civil Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Civil Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Durgapur,Civil Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Durgapur,Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Durgapur,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Durgapur,Civil Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Civil Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Computer Science and Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Durgapur,Computer Science and Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Computer Science and Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Durgapur,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Computer Science and Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology Durgapur,Computer Science and Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Electrical Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Durgapur,Electrical Engineering,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Electrical Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,3
National Institute of Technology Durgapur,Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Electronics and Communication Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Durgapur,Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Mechanical Engineering,HS,OPEN,Gender-Neutral,5
National Institute of Technology Durgapur,Mechanical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,4
National Institute of Technology Durgapur,Mechanical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Mechanical Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Mechanical Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Mechanical Engineering,OS,OPEN,Gender-Neutral,5
National Institute of Technology Durgapur,Mechanical Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Durgapur,Mechanical Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Mechanical Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Mechanical Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,HS,OPEN,Gender-Neutral,5
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Durgapur,Metallurgical and Materials Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology Durgapur,Chemical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,HS,OPEN,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,HS,SC,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,OS,OPEN,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Durgapur,Biotechnology,OS,ST,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Chemistry,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Chemistry,HS,OPEN,Gender-Neutral,3
National Institute of Technology Durgapur,Chemistry,HS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Durgapur,Chemistry,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Chemistry,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Durgapur,Chemistry,OS,OPEN,Gender-Neutral,3
National Institute of Technology Durgapur,Chemistry,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Durgapur,Chemistry,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,GO,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Civil Engineering,GO,OPEN,Gender-Neutral,2
National Institute of Technology Goa,Civil Engineering,GO,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Goa,Civil Engineering,GO,GEN-EWS,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,GO,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Goa,Civil Engineering,GO,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,GO,SC,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,GO,ST,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Civil Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Goa,Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Goa,Computer Science and Engineering,GO,SC,Female-only (including Supernumerary),1
National Institute of Technology Goa,Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Goa,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Computer Science and Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Goa,Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Goa,Electronics and Communication Engineering,GO,SC,Female-only (including Supernumerary),1
National Institute of Technology Goa,Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Goa,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Goa,Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Goa,Electronics and Communication Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Goa,Electronics and Communication Engineering,OS,ST (PwD),Gender-Neutral,1
National Institute of Technology Goa,Mechanical Engineering,GO,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Mechanical Engineering,GO,OPEN,Gender-Neutral,2
National Institute of Technology Goa,Mechanical Engineering,GO,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Goa,Mechanical Engineering,GO,GEN-EWS,Gender-Neutral,1
National Institute of Technology Goa,Mechanical Engineering,GO,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Goa,Mechanical Engineering,GO,SC,Female-only (including Supernumerary),1
National Institute of Technology Goa,Mechanical Engineering,GO,SC,Gender-Neutral,2
National Institute of Technology Goa,Mechanical Engineering,HS,OPEN,Gender-Neutral,2
National Institute of Technology Goa,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Goa,Mechanical Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Goa,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Goa,Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Goa,Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Goa,Electrical and Electronics Engineering,GO,GEN-EWS,Gender-Neutral,1
National Institute of Technology Goa,Electrical and Electronics Engineering,GO,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Goa,Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Goa,Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Goa,Electrical and Electronics Engineering,OS,OBC-NCL,Gender-Neutral,3
National Institute of Technology Goa,Electrical and Electronics Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Chemical Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Chemical Engineering,HS,OPEN,Gender-Neutral,2
National Institute of Technology Hamirpur,Chemical Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Chemical Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Hamirpur,Chemical Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology Hamirpur,Chemical Engineering,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Chemical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Chemical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,HS,OPEN,Gender-Neutral,3
National Institute of Technology Hamirpur,Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Hamirpur,Civil Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology Hamirpur,Civil Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Civil Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Civil Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Computer Science and Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Computer Science and Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Hamirpur,Computer Science and Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Hamirpur,Computer Science and Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Computer Science and Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electrical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electrical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electrical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Hamirpur,Electrical Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electrical Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Hamirpur,Electrical Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electrical Engineering,OS,OBC-NCL,Gender-Neutral,3
National Institute of Technology Hamirpur,Electrical Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electrical Engineering,OS,ST (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Engineering Physics,HS,OPEN,Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,HS,OBC-NCL,Gender-Neutral,3
National Institute of Technology Hamirpur,Engineering Physics,HS,SC,Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,OS,OPEN,Gender-Neutral,2
National Institute of Technology Hamirpur,Engineering Physics,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Engineering Physics,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Hamirpur,Materials Science and Engineering,HS,OPEN,Gender-Neutral,3
National Institute of Technology Hamirpur,Materials Science and Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Materials Science and Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Materials Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Materials Science and Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Hamirpur,Materials Science and Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Materials Science and Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Hamirpur,Materials Science and Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Mathematics and Computing,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Mathematics and Computing,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Hamirpur,Mathematics and Computing,OS,OPEN,Gender-Neutral,2
National Institute of Technology Hamirpur,Mathematics and Computing,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Mathematics and Computing,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Mechanical Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,HS,GEN- EWS(PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Mechanical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Hamirpur,Mechanical Engineering,OS,OPEN,Gender-Neutral,4
National Institute of Technology Hamirpur,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Hamirpur,Mechanical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,HS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Hamirpur,Architecture,HS,OBC-NCL,Gender-Neutral,5
National Institute of Technology Hamirpur,Architecture,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,HS,ST,Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,OS,OPEN,Female-only (including Supernumerary),3
National Institute of Technology Hamirpur,Architecture,OS,OPEN,Gender-Neutral,2
National Institute of Technology Hamirpur,Architecture,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Hamirpur,Architecture,OS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Architecture,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Hamirpur,Architecture,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Hamirpur,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Hamirpur,Electronics and Communication Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,HS,SC,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,HS,OPEN,Gender-Neutral,3
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,OPEN,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Civil Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,HS,OPEN,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,OS,OPEN,Gender-Neutral,3
"National Institute of Technology Karnataka, Surathkal",Computer Science and Engineering,HS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Computer Science and Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Computer Science and Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Computer Science and Engineering,OS,OPEN,Gender-Neutral,5
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,8
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Electronics and Communication Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,HS,OPEN,Gender-Neutral,7
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology Karnataka, Surathkal",Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
