"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1946","2062"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","21029","143449"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","46349","62971"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7038","14108"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","35993","35993"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15838","21118"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5654","7267"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2878","3812"
"National Institute of Technology Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1324","1770"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","50706","116258"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","38502","44668"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","5500","15204"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3622","13498"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15076","20873"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6648","7558"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3799","4540"
"National Institute of Technology Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1696","1696"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","NA","2042","8370"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","HS","OBC-NCL","NA","2437","5094"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","NA","632","3173"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","HS","ST","NA","256","331"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN","NA","1914","2450"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","NA","736","1117"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL (PwD)","NA","74","74"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","OS","SC","NA","258","526"
"National Institute of Technology Raipur","Architecture  (5 Years, Bachelor of Architecture)","OS","ST","NA","269","364"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","58842","77223"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","31680","34293"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","10883","12154"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","5981","6001"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","31132","38985"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11731","12967"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6337","7834"
"National Institute of Technology Raipur","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","4663","5064"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","51332","71347"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","20927","30866"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","10281","11475"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","3392","5419"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","34443","37769"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","2405","2405"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10274","12354"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","6725","7337"
"National Institute of Technology Raipur","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","2963","3459"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","44446","53204"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","13982","24123"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7502","8863"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2402","2883"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","19504","29396"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","653","653"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7643","9547"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4568","5291"
"National Institute of Technology Raipur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2629","2968"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","21708","45221"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1499","1499"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","12525","18689"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2894","5956"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1754","2076"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","16857","26749"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6566","7781"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3075","4123"
"National Institute of Technology Raipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","913","1416"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8344","21331"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","792","792"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4996","8780"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1412","3862"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1155","2262"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","6472","12341"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","862","862"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3082","4250"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1413","2656"
"National Institute of Technology Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1403","1567"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","9047","34663"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","9713","15266"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3872","5376"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","683","2366"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","16265","21461"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","512","512"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5279","6806"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3615","4222"
"National Institute of Technology Raipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1766","2095"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","27254","42026"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1140","1140"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","14019","19495"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3083","6913"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2522","3266"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","13291","18806"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1086","1086"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4574","6334"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","585","585"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4188","5056"
"National Institute of Technology Raipur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1813","2710"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","22935","40516"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10993","21047"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","HS","SC","NA","4774","8193"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","HS","ST","NA","2107","4095"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","12721","16903"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","908","908"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4515","6016"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","OS","SC","NA","2713","4060"
"National Institute of Technology Raipur","Information Technology (4 Years, Bachelor of Technology)","OS","ST","NA","1842","2340"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","21950","37873"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","9809","15226"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3515","6213"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1459","1610"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15014","21056"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5121","6626"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3043","3932"
"National Institute of Technology Raipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1136","2069"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","49746","63441"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","24265","26977"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7290","10478"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4120","4797"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","28032","35515"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10808","11872"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5438","6629"
"National Institute of Technology Raipur","Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2506","3441"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OPEN","NA","38250","60171"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","16931","23728"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","SC","NA","7098","9500"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","ST","NA","3198","4244"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OPEN","NA","30023","35711"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8726","10886"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","SC","NA","5398","6215"
"National Institute of Technology Raipur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","ST","NA","2174","2885"
"National Institute of Technology Sikkim","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","467380","467380"
"National Institute of Technology Sikkim","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","39078","40827"
"National Institute of Technology Sikkim","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","12643","13354"
"National Institute of Technology Sikkim","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","6159","7387"
"National Institute of Technology Sikkim","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","4863","4863"
"National Institute of Technology Sikkim","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","361365","1.04465e+006"
"National Institute of Technology Sikkim","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","35578","37952"
"National Institute of Technology Sikkim","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9268","10233"
"National Institute of Technology Sikkim","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5405","5882"
"National Institute of Technology Sikkim","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","962","962"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","174004","853064"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","89360","89360"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","19770","27163"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","2060","2060"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6926","8835"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3283","4314"
"National Institute of Technology Sikkim","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1940","1940"
"National Institute of Technology Sikkim","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","292501","1.01735e+006"
"National Institute of Technology Sikkim","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","27801","36213"
"National Institute of Technology Sikkim","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10917","11115"
"National Institute of Technology Sikkim","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4903","6379"
"National Institute of Technology Sikkim","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2152","2307"
"National Institute of Technology Sikkim","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","487442","974399"
"National Institute of Technology Sikkim","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","23927","33488"
"National Institute of Technology Sikkim","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8287","10789"
"National Institute of Technology Sikkim","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4879","6051"
"National Institute of Technology Sikkim","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2786","4214"
"National Institute of Technology Sikkim","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","101022","319129"
"National Institute of Technology Sikkim","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","26299","32788"
"National Institute of Technology Sikkim","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9081","10634"
"National Institute of Technology Sikkim","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4103","6650"
"National Institute of Technology Sikkim","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2423","2423"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","195680","405843"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","11098","35114"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","39190","41845"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","12947","13231"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","7994","8089"
"National Institute of Technology Arunachal Pradesh ","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","5517","5517"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","181325","236109"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","5974","10006"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","37303","38980"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11914","12401"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6613","7179"
"National Institute of Technology Arunachal Pradesh ","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","4273","4273"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","122215","173936"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2784","7337"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","35288","37703"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9155","11339"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5260","5791"
"National Institute of Technology Arunachal Pradesh ","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2214","2214"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","78092","121420"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","55802","55802"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","7706","16107"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","21001","26425"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1112","1112"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6594","7479"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4786","5006"
"National Institute of Technology Arunachal Pradesh ","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2021","2021"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","80998","141261"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","32714","32714"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","10662","36493"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","30149","35992"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9827","10688"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4930","5481"
"National Institute of Technology Arunachal Pradesh ","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","3832","3832"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","67678","95112"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","31218","31218"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","11997","25054"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","30666","35253"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1709","1709"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9379","10457"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5505","5978"
"National Institute of Technology Arunachal Pradesh ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","4241","4241"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","94941","154414"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","79162","79162"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","7125","17792"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","31936","34127"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8769","10432"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5642","5828"
"National Institute of Technology Arunachal Pradesh ","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2890","2890"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","24757","32721"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","7854","9348"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3112","6935"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1028","2104"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","14630","25583"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5956","7329"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3138","4141"
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1249","1589"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","6280","13719"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","337","337"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3010","4129"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","158","158"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1843","3388"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1272","2073"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","6330","9640"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","268","268"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2472","3339"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","163","163"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2047","2550"
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1281","1667"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","13837","24027"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","708","708"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5967","8107"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","778","778"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2783","6526"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1579","2619"
"National Institute of Technology, Jamshedpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","11057","17614"
