"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology  Agartala","Bio Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6915","7210"
"National Institute of Technology  Agartala","Bio Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","3274","3274"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","175884","238115"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","15976","36645"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","18010","39027"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","26180","34758"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1173","1173"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9521","11128"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3461","5698"
"National Institute of Technology  Agartala","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1412","2659"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","OPEN","NA","262657","282467"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","SC","NA","23462","35287"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","ST","NA","29272","29272"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OPEN","NA","39412","43818"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OPEN (PwD)","NA","1559","1559"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OBC-NCL","NA","13877","13909"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","SC","NA","7585","7585"
"National Institute of Technology  Agartala","Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","ST","NA","3779","3779"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","31435","185896"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","9732","24907"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3315","13030"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","24180","34678"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","890","1170"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8600","10456"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3227","5016"
"National Institute of Technology  Agartala","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1576","2350"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","25221","117659"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","2095","2095"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","5734","20931"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1202","27803"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8312","20037"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","732","732"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4681","6446"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","375","375"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2292","3718"
"National Institute of Technology  Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1085","1623"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","28478","156221"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","13954","27072"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","6028","18233"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","19396","31455"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7636","9874"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","466","466"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3313","4676"
"National Institute of Technology  Agartala","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1617","2369"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","50020","152192"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","8033","23826"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2712","35268"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","17214","27916"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6726","8408"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2721","4499"
"National Institute of Technology  Agartala","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1932","2177"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","165585","212447"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","17679","33258"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","8943","38118"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","24190","34850"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8618","10833"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5380","6218"
"National Institute of Technology  Agartala","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2889","2998"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","225490","259128"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","NA","34548","44463"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","21882","38152"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","12096","12748"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","6510","6510"
"National Institute of Technology  Agartala","Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","ST","NA","2790","2790"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","OPEN","NA","127540","281156"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","SC","NA","16588","44641"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OPEN","NA","28715","38556"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OBC-NCL","NA","10192","13340"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","SC","NA","7802","7802"
"National Institute of Technology  Agartala","Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","ST","NA","2479","2479"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","26343","96499"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","6381","14970"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4198","22696"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15545","28256"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1026","1026"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7216","8659"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2770","4264"
"National Institute of Technology  Agartala","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1452","1894"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","OPEN","NA","129205","212750"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","SC","NA","39035","41011"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","HS","ST","NA","7223","45845"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OPEN","NA","38383","39379"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","OBC-NCL","NA","12936","13204"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","SC","NA","2126","7136"
"National Institute of Technology  Agartala","Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))","OS","ST","NA","3299","3299"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","204580","282713"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","38572","41709"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","24641","38502"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","32431","40689"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11329","12668"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","748","748"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6038","7560"
"National Institute of Technology  Agartala","Production Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","3083","3278"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","NA","900","2136"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN (PwD)","NA","77","77"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","HS","OBC-NCL","NA","514","765"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","NA","243","670"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","HS","ST","NA","621","1051"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN","NA","1303","2092"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","NA","578","835"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL (PwD)","NA","32","32"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","OS","SC","NA","256","337"
"National Institute of Technology Calicut","Architecture  (5 Years, Bachelor of Architecture)","OS","ST","NA","66","123"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","20220","27323"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","6492","7185"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","8675","10253"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","5479","5479"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","21106","27230"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7936","9729"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","4706","5432"
"National Institute of Technology Calicut","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","1866","1866"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","12612","20486"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","614","614"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5071","6344"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","529","529"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","5139","10300"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","12459","19309"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","526","526"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4548","6795"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1933","3501"
"National Institute of Technology Calicut","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1026","1424"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","6047","20165"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","860","860"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4444","6145"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1539","8917"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","8675","18569"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9019","16260"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","417","417"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3462","4788"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","378","378"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1458","2294"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","444","712"
"National Institute of Technology Calicut","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST (PwD)","NA","13","13"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","1346","8137"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","166","166"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","1533","2550"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","211","211"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1065","6837"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4405","10622"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","1225","3571"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","80","80"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","592","1044"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","345","680"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","14","14"
"National Institute of Technology Calicut","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","277","463"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","3665","14103"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","275","275"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3260","4074"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2112","10222"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","9640","28679"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","4632","8945"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","123","123"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1829","2716"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","233","233"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1037","1701"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","351","658"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","1087","12416"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","165","165"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2510","3656"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1916","8816"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","15211","15211"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3420","5574"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","109","109"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1067","1613"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","103","103"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","675","1165"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","489","681"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OPEN","NA","8624","17753"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4957","6637"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","SC","NA","7089","10055"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OPEN","NA","7613","16946"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3838","5667"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","SC","NA","2036","2840"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","ST","NA","2109","2109"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","3685","10109"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","138","138"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2096","3024"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","150","150"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","353","5873"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","6524","14130"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3906","9542"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","341","341"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1818","2936"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1015","1860"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","195","195"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","153","631"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","17278","21461"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5857","6958"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","10386","11664"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15832","19748"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","975","975"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6069","6645"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","443","443"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3544","3789"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1448","1812"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8205","11375"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4059","7840"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","438","4838"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1568","4486"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","1616","5426"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","933","1840"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","149","149"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","520","950"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","279","383"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","17549","19138"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","455","455"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","11121","13557"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3181","6093"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4020","4512"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","7760","12903"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2958","4167"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1320","1437"
"National Institute of Technology Delhi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","95","354"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","11995","17429"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","308","308"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5438","12958"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","558","5683"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","578","4577"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3539","9078"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","161","161"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1888","2804"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1717","2105"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","477","499"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","33652","44703"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","3104","3104"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","29341","44044"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","6201","7775"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","2625","10178"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","23386","33937"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9958","11662"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","5316","6767"
"National Institute of Technology Durgapur","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","2513","2986"
"National Institute of Technology Durgapur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8414","33114"
"National Institute of Technology Durgapur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","23266","35151"
