"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5968","8368"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","NA","116","116"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3586","4656"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","31771","50951"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","965","965"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13739","15416"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5649","8740"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3717","4447"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","32485","50897"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1312","1604"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14128","15711"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6143","9119"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4203","5123"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","37755","50892"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1890","1890"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13731","15612"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7011","8612"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3830","4654"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","49052","53311"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2614","2614"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15038","16422"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","SC","NA","7507","9499"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","ST","NA","5116","5512"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","22667","34156"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","10107","12277"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3886","6828"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","1745","1985"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","18473","31157"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1608","1608"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9657","12042"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5035","6699"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2497","3511"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","14156","29070"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9967","11555"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","4483","6765"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2427","2809"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","42788","52287"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2074","2074"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15368","16076"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","4446","9251"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4676","4972"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","34684","49665"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","685","685"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13236","14850"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA","1087","1087"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5456","8052"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2643","2767"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","27420","40857"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1607","1607"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","11587","13975"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5421","7760"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2474","4131"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","24487","47748"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1876","1876"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12602","15218"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5919","8362"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3694","4631"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","51349","53965"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2590","2590"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15819","16476"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9294","9367"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3909","5003"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","24635","47972"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1486","1486"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12952","15558"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","SC","NA","7737","8665"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","ST","NA","3989","4327"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","32731","48555"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12897","15110"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6411","8109"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2622","3402"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","18536","32905"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1230","1230"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","8202","11854"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3968","7019"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4191","4603"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","29072","35185"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1805","1805"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","10835","12615"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6084","7304"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3808","4069"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","22839","37552"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1357","1357"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","11025","13353"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3904","7182"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2621","4067"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","35920","52253"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1497","1497"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14358","16470"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3948","9287"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4644","5424"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","34657","50207"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13372","15701"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6133","8711"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2517","4369"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","39156","51566"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2494","2494"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15135","16041"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5434","8981"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4952","5209"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","20774","38758"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1752","1752"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","10417","13647"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5085","7513"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3645","4180"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","32425","45027"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","11980","14174"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5552","7441"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3194","3647"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","35006","43880"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","11937","14652"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6494","7601"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4438","4954"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","51156","54300"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","16391","16681"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","SC","NA","8513","9468"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","ST","NA","5182","5217"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","40570","52904"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15112","16258"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7979","8935"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5442","5469"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","OPEN","NA","32158","46701"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1733","1733"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12262","14854"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","SC","NA","5344","7944"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","ST","NA","3415","4119"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","OPEN","NA","35870","51825"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14157","15616"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","SC","NA","8282","8973"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","ST","NA","4587","4691"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","4050","4696"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","742","762"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","490","643"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","48417","52602"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1834","1834"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9048","9265"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3179","4136"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","40679","47430"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1778","1778"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8605","8853"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2758","4927"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","46268","51738"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2292","2292"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8425","9233"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4107","4752"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","48900","51926"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2856","2856"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9143","9298"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3988","5315"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","46011","51665"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2674","2674"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","SC","NA","7888","9168"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","ST","NA","5143","5477"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","47478","52246"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1444","1444"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14073","15278"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8316","8747"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","1940","2104"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","30120","38024"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","10165","12996"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","4135","8295"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2813","2813"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","28896","47029"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13943","14424"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7921","8585"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2521","2521"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","44036","48946"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13645","15249"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7671","8826"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2865","2865"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","50941","53916"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","16600","16670"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","SC","NA","9094.02","9555"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","ST","NA","3525","3525"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","34729","50015"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13389","14106"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3902","6978"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2151","2151"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","994","2144"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN (PwD)","NA","207","207"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL","NA","539","1058"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL (PwD)","NA","111","111"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","126","414"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","192","347"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","OPEN","NA","2946","4089"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","OPEN (PwD)","NA","163","163"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","OBC-NCL","NA","1395","1693"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","SC","NA","571","767"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","ST","NA","442","550"
